bioguide_id,first_name,last_name,birth_date
M001213,Blake,Moore,1980-06-22
M001214,Frank,Mrvan,1969-04-16
M001215,Mariannette,Miller-Meeks,1955-09-06
M001216,Cory,Mills,1980-07-13
M001217,Jared,Moskowitz,1980-12-18
M001218,Rich,McCormick,1968-10-07
M001219,James,Moylan,1962-07-18
M001220,Morgan,McGarvey,1979-12-23
M001221,Marcus,Molinaro,1975-10-08
M001222,Max,Miller,1988-11-13
M001223,Seth,Magaziner,1983-07-22
M001224,Nathaniel,Moran,1974-09-23
M001225,Kevin,Mullin,1970-06-15
M001226,Robert,Menendez,1985-07-12
M001227,Jennifer,McClellan,1972-12-28
M001228,Celeste,Maloy,1981-05-22
M001229,LaMonica,McIver,1986-06-20
N000002,Jerrold,Nadler,1947-06-13
N000003,David,Nagle,1943-04-15
N000005,John,Napier,1947-05-16
N000009,William,Natcher,1909-09-11
N000015,Richard,Neal,1949-02-14
N000016,Stephen,Neal,1934-11-07
N000019,Lucien,Nedzi,1925-05-28
N000026,Troy,Nehls,1968-04-07
N000027,James,Nelligan,1929-02-14
N000028,Ancher,Nelsen,1904-10-11
N000032,Clarence,Nelson,1942-09-29
N000033,Gaylord,Nelson,1916-06-04
N000051,George,Nethercutt,1944-10-07
N000052,Maurine,Neuberger,1907-01-09
N000053,Richard,Neuberger,1912-12-26
N000054,Mark,Neumann,1954-02-27
N000081,Robert,Ney,1954-07-05
N000094,Richard,Nichols,1926-04-29
N000095,William,Nichols,1918-10-16
N000102,Donald,Nickles,1948-12-06
N000106,Howard,Nielson,1924-09-12
N000113,Robert,Nix,1898-08-09
N000127,Richard,Nolan,1943-12-17
N000133,Albin,Norblad,1908-09-12
N000136,Catherine,Norrell,1901-03-30
N000137,William,Norrell,1896-08-29
N000143,Anne,Northup,1948-01-22
N000147,Eleanor,Norton,1937-06-13
N000159,Charles,Norwood,1941-07-27
N000163,Henry,Nowak,1935-02-21
N000171,Samuel,Nunn,1938-09-08
N000172,James,Nussle,1960-06-27
N000178,Hjalmar,Nygaard,1906-03-24
N000179,Grace,Napolitano,1936-12-04
N000180,Earl,Nelson,1941-05-17
N000181,Devin,Nunes,1973-10-01
N000182,Randy,Neugebauer,1949-12-24
N000183,Glenn,Nye,1974-09-09
N000184,Kristi,Noem,1971-11-30
N000185,Richard,Nugent,1951-05-26
N000186,Alan,Nunnelee,1958-10-09
N000187,Gloria,Negrete McLeod,1941-09-06
N000188,Donald,Norcross,1958-12-13
N000189,Daniel,Newhouse,1955-07-10
N000190,Ralph,Norman,1953-06-20
N000191,Joseph,Neguse,1984-05-13
N000192,Marie,Newman,1964-04-13
N000193,Zach,Nunn,1979-05-04
N000194,Wiley,Nickel,1975-11-23
O000001,Mary,Oakar,1940-03-05
O000006,James,Oberstar,1934-09-10
O000007,David,Obey,1938-10-03
O000010,George,O'Brien,1917-06-17
O000015,Leo,O'Brien,1900-09-21
O000016,Thomas,O'Brien,1878-04-30
O000019,Jay,Obernolte,1970-08-18
O000053,Barratt,O'Hara,1882-04-28
O000055,James,O'Hara,1925-11-08
O000058,Alvin,O'Konski,1904-05-26
O000069,James,Olin,1920-02-28
O000074,James,Oliver,1895-08-06
O000083,Arnold,Olsen,1916-12-17
O000084,Alec,Olson,1930-09-11
O000085,John,Olver,1936-09-03
O000086,Burgess,Owens,1951-08-02
O000088,Joseph,O'Mahoney,1884-11-05
O000090,Maston,O'Neal,1907-07-19
O000098,Thomas,O'Neill,1912-12-09
O000107,Solomon,Ortiz,1937-06-03
O000108,William,Orton,1948-09-22
O000120,Frank,Osmers,1907-12-30
O000121,Harold,Ostertag,1896-06-22
O000134,Richard,Ottinger,1929-01-27
O000156,Douglas,Owens,1937-05-02
O000159,Major,Owens,1936-06-28
O000163,Michael,Oxley,1944-02-11
O000164,Doug,Ose,1955-06-27
O000165,Thomas,Osborne,1937-02-23
O000166,C.,Otter,1942-05-03
O000167,Barack,Obama,1961-08-04
O000168,Pete,Olson,1962-12-09
O000169,William,Owens,1949-01-20
O000170,Beto,O'Rourke,1972-09-26
O000171,Thomas,O'halleran,1946-01-24
O000172,Alexandria,Ocasio-Cortez,1989-10-13
O000173,Ilhan,Omar,1982-10-04
O000174,Thomas,Ossoff,1987-02-16
O000175,Andy,Ogles,1971-06-18
P000005,Ronald,Packard,1931-01-19
P000009,Robert,Packwood,1932-09-11
P000034,Frank,Pallone,1951-10-30
P000047,Leon,Panetta,1938-06-28
P000048,August,Pfluger,1977-12-28
P000049,Michael,Pappas,1960-12-29
P000066,Michael,Parker,1949-10-31
P000080,Stanford,Parris,1929-09-29
P000096,William,Pascrell,1937-01-25
P000097,Charles,Pashayan,1941-03-27
P000098,Otto,Passman,1900-06-27
P000099,Ed,Pastor,1943-06-28
P000100,John,Pastore,1907-03-17
P000103,John,Patman,1893-08-06
P000104,William,Patman,1927-03-26
P000106,Edward,Patten,1905-08-22
P000112,Elizabeth,Patterson,1939-11-18
P000121,Jerry,Patterson,1934-10-25
P000134,Edward,Pattison,1932-04-29
P000145,Alejandro,Padilla,1973-03-22
P000148,L.,Paxon,1954-04-29
P000149,Donald,Payne,1934-07-16
P000152,Lewis,Payne,1945-07-09
P000166,James,Pearson,1920-05-07
P000170,Donald,Pease,1931-09-26
P000171,Edward,Pease,1951-05-22
P000193,Claiborne,Pell,1918-11-22
P000196,Thomas,Pelly,1902-08-22
P000197,Nancy,Pelosi,1940-03-26
P000215,Timothy,Penny,1951-11-19
P000218,Claude,Pepper,1900-09-08
P000222,Charles,Percy,1919-09-27
P000229,Carl,Perkins,1954-08-06
P000230,Carl,Perkins,1912-10-15
P000258,Collin,Peterson,1944-06-29
P000259,Douglas,Peterson,1935-06-26
P000263,John,Peterson,1938-12-25
P000264,Morris,Peterson,1906-03-26
P000265,Thomas,Petri,1940-05-28
P000272,Jerry,Pettis,1916-07-18
P000273,Shirley,Pettis,1924-07-12
P000280,Peter,Peyser,1921-09-07
P000287,Gracie,Pfost,1906-03-12
P000303,Philip,Philbin,1898-05-29
P000323,Charles,Pickering,1963-08-10
P000326,Owen,Pickett,1930-08-31
P000328,James,Pickle,1913-10-11
P000348,Otis,Pike,1921-08-31
P000349,John,Pilcher,1898-08-27
P000352,John,Pillion,1904-08-10
P000366,Alexander,Pirnie,1903-04-16
P000373,Joseph,Pitts,1939-10-10
P000398,William,Poage,1899-12-28
P000399,Bertram,Podell,1925-12-27
P000401,Richard,Poff,1923-10-19
P000405,Santiago,Polanco-Abreu,1920-10-30
P000408,James,Polk,1896-10-06
P000415,Howard,Pollock,1920-04-11
P000419,Richard,Pombo,1961-01-08
P000422,Earl,Pomeroy,1952-09-02
P000426,Joe,Pool,1911-02-18
P000439,Charles,Porter,1919-04-04
P000444,John,Porter,1935-06-01
P000449,Robert,Portman,1955-12-19
P000452,Glenn,Poshard,1945-10-30
P000477,Adam,Powell,1908-11-29
P000485,Walter,Powell,1931-04-25
P000513,Larry,Pressler,1942-03-29
P000516,Prince,Preston,1908-07-05
P000520,Lunsford,Preyer,1919-01-11
P000522,Charles,Price,1905-01-01
P000523,David,Price,1940-08-17
P000528,Robert,Price,1927-09-07
P000546,Joel,Pritchard,1925-05-05
P000549,Stanley,Prokop,1909-07-29
P000552,Winston,Prouty,1906-09-01
P000553,William,Proxmire,1915-11-11
P000555,Deborah,Pryce,1951-07-29
P000556,David,Pryor,1934-08-29
P000559,Roman,Pucinski,1919-05-13
P000569,Graham,Purcell,1919-05-05
P000574,Carl,Pursell,1932-12-19
P000583,Ronald,Paul,1935-08-20
P000584,David,Phelps,1947-10-26
P000585,Todd,Platts,1962-03-05
P000586,Adam,Putnam,1974-07-31
P000587,Mike,Pence,1959-06-07
P000588,Stevan,Pearce,1947-08-24
P000589,Jon,Porter,1955-05-16
P000590,Mark,Pryor,1963-01-10
P000591,Tom,Price,1954-10-08
P000592,Ted,Poe,1948-09-10
P000593,Ed,Perlmutter,1953-05-01
P000594,Erik,Paulsen,1965-05-14
P000595,Gary,Peters,1958-12-01
P000596,Pedro,Pierluisi,1959-04-26
P000597,Chellie,Pingree,1955-04-02
P000598,Jared,Polis,1975-05-12
P000599,Bill,Posey,1947-12-18
P000600,Tom,Perriello,1974-10-09
P000601,Steven,Palazzo,1970-02-21
P000602,Mike,Pompeo,1963-12-30
P000603,Rand,Paul,1963-01-07
P000604,Donald,Payne,1958-12-17
P000605,Scott,Perry,1962-05-27
P000606,Robert,Pittenger,1948-08-15
P000607,Mark,Pocan,1964-08-14
P000608,Scott,Peters,1958-06-17
P000609,Gary,Palmer,1954-05-14
P000610,Stacey,Plaskett,1966-05-13
P000611,Bruce,Poliquin,1953-11-01
P000612,David,Perdue,1949-12-10
P000613,James,Panetta,1969-10-01
P000614,Chris,Pappas,1980-06-04
P000615,Gregory,Pence,1956-11-14
P000616,Dean,Phillips,1969-01-20
P000617,Ayanna,Pressley,1974-02-03
P000618,Katie,Porter,1974-01-03
P000619,Mary,Peltola,1973-08-31
P000620,Brittany,Pettersen,1981-12-06
Q000007,James,Quayle,1947-02-04
Q000010,Albert,Quie,1923-09-23
Q000012,James,Quigley,1918-03-30
Q000013,James,Quillen,1916-01-11
Q000016,John,Quinn,1951-04-13
Q000023,Mike,Quigley,1958-10-17
Q000024,Ben,Quayle,1976-11-03
R000001,Louis,Rabaut,1886-12-05
R000003,John,Race,1914-05-12
R000004,George,Radanovich,1955-06-20
R000011,Nick,Rahall,1949-05-20
R000012,Thomas,Railsback,1932-01-22
R000018,Albert,Rains,1902-03-11
R000033,James,Ramstad,1946-05-06
R000041,William,Randall,1909-07-16
R000046,Jennings,Randolph,1902-03-08
R000053,Charles,Rangel,1930-06-11
R000065,John,Rarick,1924-01-29
R000067,William,Ratchford,1934-05-24
R000072,Arthur,Ravenel,1927-03-29
R000077,John,Ray,1886-09-27
R000080,Richard,Ray,1927-02-02
R000082,Samuel,Rayburn,1882-01-06
R000103,Matthew,Rosendale,1960-07-07
R000107,Rolland,Redlin,1920-02-29
R000108,Brazilla,Reece,1889-12-22
R000109,Louise,Reece,1898-11-06
R000113,Daniel,Reed,1875-09-15
R000122,John,Reed,1949-11-12
R000132,Edward,Rees,1886-06-03
R000134,Thomas,Rees,1925-03-26
R000141,Ralph,Regula,1924-12-03
R000143,Charlotte,Reid,1913-09-27
R000146,Harry,Reid,1939-12-02
R000150,Ogden,Reid,1925-06-24
R000152,Benjamin,Reifel,1906-09-19
R000159,Edwin,Reinecke,1924-01-07
R000164,Joseph,Resnick,1924-07-13
R000165,Henry,Reuss,1912-02-22
R000170,Silvestre,Reyes,1944-11-10
R000178,Mel,Reynolds,1952-01-08
R000187,George,Rhodes,1898-02-24
R000188,John,Rhodes,1916-09-18
R000189,John,Rhodes,1943-09-08
R000191,Abraham,Ribicoff,1910-04-09
R000206,Carl,Rich,1898-09-12
R000229,Bill,Richardson,1947-11-15
R000232,Frederick,Richmond,1923-11-15
R000243,Thomas,Ridge,1945-08-26
R000249,Donald,Riegle,1938-02-04
R000250,Roy,Riehlman,1899-08-26
R000252,Frank,Riggs,1950-09-05
R000258,Robert,Riley,1944-10-03
R000259,Corinne,Riley,1893-07-04
R000260,John,Riley,1895-02-01
R000262,Matthew,Rinaldo,1931-09-01
R000268,Theodore,Risenhoover,1934-11-03
R000277,Donald,Ritter,1940-10-21
R000280,Lucius,Rivers,1905-09-28
R000281,Lynn,Rivers,1956-12-19
R000282,Ralph,Rivers,1903-05-23
R000295,Charles,Robb,1939-06-26
R000305,Deborah,Ross,1963-06-20
R000307,Charles,Roberts,1936-04-20
R000308,Clint,Roberts,1935-01-30
R000312,Herbert,Roberts,1913-03-28
R000314,Kenneth,Roberts,1912-11-01
R000317,Absalom,Robertson,1887-05-27
R000337,James,Robinson,1916-05-14
R000354,Tommy,Robinson,1942-03-07
R000357,Howard,Robison,1915-10-30
R000361,John,Rockefeller,1937-06-18
R000374,Peter,Rodino,1909-06-07
R000383,Robert,Roe,1924-02-28
R000384,Charles,Roemer,1943-10-04
R000385,Timothy,Roemer,1956-10-30
R000386,James,Rogan,1957-08-21
R000389,Byron,Rogers,1900-08-01
R000392,Edith,Rogers,1881-03-19
R000395,Harold,Rogers,1937-12-31
R000401,Paul,Rogers,1921-06-04
R000404,Walter,Rogers,1908-07-19
R000409,Dana,Rohrabacher,1947-06-21
R000417,Carlos,Romero-Barceló,1932-09-04
R000420,Daniel,Ronan,1914-07-13
R000421,Teno,Roncalio,1916-03-23
R000422,Angelo,Roncallo,1927-05-28
R000423,Frederick,Rooney,1925-11-06
R000424,John,Rooney,1903-11-29
R000426,James,Roosevelt,1907-12-23
R000435,Ileana,Ros-Lehtinen,1952-07-15
R000436,Charles,Rose,1939-08-10
R000442,Benjamin,Rosenthal,1923-06-08
R000458,Daniel,Rostenkowski,1928-01-02
R000459,Toby,Roth,1938-10-10
R000460,William,Roth,1921-07-22
R000462,Steven,Rothman,1952-10-14
R000464,Richard,Roudebush,1918-01-18
R000465,Margaret,Roukema,1929-09-19
R000467,John,Roush,1920-09-12
R000469,John,Rousselot,1927-11-01
R000481,James,Rowland,1926-02-03
R000482,John,Rowland,1957-05-24
R000484,William,Roy,1926-02-23
R000485,Edward,Roybal,1916-02-10
R000486,Lucille,Roybal-Allard,1941-06-12
R000487,Edward,Royce,1951-10-12
R000489,William,Royer,1920-04-11
R000495,Eldon,Rudd,1920-07-15
R000497,Warren,Rudman,1930-05-18
R000508,Donald,Rumsfeld,1932-07-09
R000510,Harold,Runnels,1924-03-17
R000512,Philip,Ruppe,1926-09-29
R000515,Bobby,Rush,1946-11-23
R000525,Donald,Russell,1906-02-22
R000536,Richard,Russell,1897-11-02
R000543,Martin,Russo,1944-01-23
R000545,Earl,Ruth,1916-02-07
R000547,J.,Rutherford,1921-05-30
R000556,Harold,Ryan,1911-02-06
R000558,Leo,Ryan,1925-05-05
R000562,William,Ryan,1922-06-28
R000566,Jim,Ryun,1947-04-29
R000567,William,Redmond,1954-01-28
R000568,Ciro,Rodriguez,1946-12-09
R000569,Thomas,Reynolds,1950-09-03
R000570,Paul,Ryan,1970-01-29
R000571,Denny,Rehberg,1955-10-05
R000572,Mike,Rogers,1963-06-02
R000573,Michael,Ross,1961-08-02
R000574,Rick,Renzi,1958-06-11
R000575,Michael,Rogers,1958-07-16
R000576,C. A.,Ruppersberger,1946-01-31
R000577,Timothy,Ryan,1973-07-16
R000578,David,Reichert,1950-08-29
R000579,Patrick,Ryan,1982-03-28
R000580,Peter,Roskam,1961-09-13
R000581,Laura,Richardson,1962-04-14
R000582,David,Roe,1945-07-21
R000583,Thomas,Rooney,1970-11-21
R000584,James,Risch,1943-05-03
R000585,Thomas,Reed,1971-11-18
R000586,Jim,Renacci,1958-12-03
R000587,Reid,Ribble,1956-04-05
R000588,Cedric,Richmond,1973-09-13
R000589,E.,Rigell,1960-05-28
R000590,David,Rivera,1965-09-16
R000591,Martha,Roby,1976-07-27
R000592,Todd,Rokita,1970-02-09
R000593,Dennis,Ross,1959-10-18
R000594,Jon,Runyan,1973-11-27
R000595,Marco,Rubio,1971-05-28
R000596,Trey,Radel,1976-04-20
R000597,Tom,Rice,1957-08-04
R000598,Keith,Rothfus,1962-04-25
R000599,Raul,Ruiz,1972-08-25
R000600,Aumua,Radewagen,1947-12-29
R000601,John,Ratcliffe,1965-10-20
R000602,Kathleen,Rice,1965-02-15
R000603,David,Rouzer,1972-02-16
R000604,Steve,Russell,1963-05-25
R000605,Marion,Rounds,1954-10-24
R000606,Jamie,Raskin,1962-12-13
R000607,Francis,Rooney,1953-12-04
R000608,Jacklyn,Rosen,1957-08-02
R000609,John,Rutherford,1952-09-02
R000610,Guy,Reschenthaler,1983-04-17
R000611,Denver,Riggleman,1970-03-17
R000612,John,Rose,1965-02-23
R000613,Max,Rose,1986-11-28
R000614,Charles,Roy,1972-08-07
R000615,Willard,Romney,1947-03-12
R000616,Harley,Rouda,1961-12-10
R000617,Delia,Ramirez,1983-06-02
R000618,John,Ricketts,1964-08-19
R000619,Michael,Rulli,1969-03-11
S000005,Martin,Sabo,1938-02-28
S000014,Patricia,Saiki,1930-05-28
S000016,Pierre,Salinger,1925-06-14
S000018,Matthew,Salmon,1958-01-21
S000021,Leverett,Saltonstall,1892-09-01
S000030,Loretta,Sanchez,1960-01-07
S000033,Bernard,Sanders,1941-09-08
S000044,Max,Sandlin,1952-09-29
S000045,Charles,Sandman,1921-10-23
S000055,(James),Sanford,1917-08-20
S000056,George,Sangmeister,1931-02-16
S000057,Alfred,Santangelo,1912-06-04
S000058,James,Santini,1937-08-13
S000059,Richard,Santorum,1958-05-10
S000062,Ronald,Sarasin,1934-12-31
S000064,Paul,Sarbanes,1933-02-03
S000066,William,Sarpalius,1948-01-10
S000068,James,Sasser,1936-09-30
S000070,David,Satterfield,1920-12-02
S000075,Dalip,Saund,1899-09-20
S000081,Gus,Savage,1925-10-30
S000087,Harold,Sawyer,1920-03-21
S000094,Thomas,Sawyer,1945-08-15
S000096,William,Saxbe,1916-06-24
S000097,Hugh,Saxton,1943-01-22
S000102,John,Saylor,1908-07-23
S000106,Charles,Scarborough,1963-04-09
S000108,Henry,Schadeberg,1913-10-12
S000109,Daniel,Schaefer,1936-01-25
S000112,Robert,Schaffer,1962-07-24
S000117,Paul,Schenck,1899-04-19
S000119,Lynn,Schenk,1945-01-05
S000120,Gordon,Scherer,1906-12-26
S000121,William,Scherle,1923-03-14
S000124,James,Scheuer,1920-02-06
S000125,Steven,Schiff,1947-03-18
S000128,Darwin,Schisler,1933-03-02
S000131,John,Schmidhauser,1922-01-03
S000132,Harrison,Schmitt,1935-07-03
S000133,John,Schmitz,1930-08-12
S000135,Herman,Schneebeli,1907-07-07
S000136,Claudine,Schneider,1947-03-25
S000138,Andrew,Schoeppel,1894-11-23
S000142,Patricia,Schroeder,1940-07-30
S000143,Bill,Schuette,1953-10-13
S000146,Richard,Schulze,1929-08-07
S000148,Charles,Schumer,1950-11-23
S000159,Richard,Schweiker,1926-06-01
S000161,Frederick,Schwengel,1906-05-28
S000168,Maria,Salazar,1961-11-01
S000174,Hugh,Scott,1900-11-11
S000184,Ralph,Scott,1905-10-15
S000185,Robert,Scott,1947-04-30
S000189,William,Scott,1915-07-01
S000193,William,Scranton,1917-07-19
S000213,Andrea,Seastrand,1941-08-05
S000217,Keith,Sebelius,1916-09-10
S000219,Robert,Secrest,1904-01-22
S000224,Horace,Seely-Brown,1908-05-12
S000230,John,Seiberling,1918-09-08
S000232,Armistead,Selden,1921-02-20
S000243,George,Senner,1921-11-24
S000244,Frank,Sensenbrenner,1943-06-14
S000248,José,Serrano,1943-10-24
S000250,Pete,Sessions,1955-03-22
S000269,John,Seymour,1937-12-03
S000275,John,Shadegg,1949-10-22
S000282,Robert,Shamansky,1927-04-18
S000286,James,Shannon,1952-04-04
S000294,Philip,Sharp,1942-07-15
S000303,Eugene,Shaw,1939-04-19
S000320,Richard,Shelby,1934-05-06
S000327,John,Shelley,1905-09-03
S000332,Karen,Shepherd,1940-07-05
S000335,Harry,Sheppard,1885-01-10
S000344,Brad,Sherman,1954-10-24
S000364,John,Shimkus,1958-02-21
S000367,George,Shipley,1927-04-21
S000378,Don,Short,1903-06-22
S000383,Richard,Shoup,1923-11-29
S000388,Garner,Shriver,1912-07-06
S000393,Norman,Shumway,1934-07-28
S000394,E.,Shuster,1932-01-23
S000395,Abner,Sibal,1921-04-11
S000401,Carlton,Sickles,1921-06-15
S000406,Robert,Sikes,1906-06-03
S000407,Gerald,Sikorski,1948-04-26
S000408,Eugene,Siler,1900-06-26
S000409,Mark,Siljander,1951-06-11
S000423,Paul,Simon,1928-11-29
S000429,Alan,Simpson,1931-09-02
S000430,Edna,Simpson,1891-10-26
S000434,Milward,Simpson,1897-11-12
S000436,Richard,Simpson,1900-08-30
S000453,Norman,Sisisky,1927-06-09
S000454,Bernice,Sisk,1910-12-14
S000462,David,Skaggs,1943-02-22
S000463,Joseph,Skeen,1927-06-30
S000465,Isaac,Skelton,1931-12-20
S000472,Joe,Skubitz,1906-05-06
S000473,John,Slack,1915-03-18
S000477,James,Slattery,1948-08-04
S000479,Daniel,Slaughter,1925-05-20
S000480,Louise,Slaughter,1929-08-14
S000505,George,Smathers,1913-11-14
S000510,Adam,Smith,1965-06-15
S000514,Albert,Smith,1931-08-31
S000517,Benjamin,Smith,1916-03-26
S000522,Christopher,Smith,1953-03-04
S000527,Dennis,Smith,1938-01-19
S000533,Frank,Smith,1918-02-21
S000545,H.,Smith,1909-10-08
S000548,Henry,Smith,1911-09-29
S000554,Howard,Smith,1883-02-02
S000560,James,Smith,1926-07-23
S000579,Joseph,Smith,1920-01-24
S000583,Lamar,Smith,1947-11-19
S000584,Larkin,Smith,1944-06-26
S000586,Lawrence,Smith,1941-04-25
S000587,Linda,Smith,1950-07-16
S000590,Margaret,Smith,1897-12-14
S000596,Neal,Smith,1920-03-23
S000597,Nick,Smith,1934-11-05
S000601,Peter,Smith,1945-10-31
S000602,Ralph,Smith,1915-10-06
S000606,Robert,Smith,1941-03-30
S000607,Robert,Smith,1931-06-16
S000622,Virginia,Smith,1911-06-30
S000640,Wint,Smith,1892-10-07
S000662,Vincent,Snowbarger,1949-09-16
S000663,Olympia,Snowe,1947-02-21
S000669,Marion,Snyder,1928-01-26
S000672,Victor,Snyder,1947-09-27
S000673,Stephen,Solarz,1940-09-12
S000675,Gerald,Solomon,1930-08-14
S000701,John,Sparkman,1899-12-20
S000709,Arlen,Specter,1930-02-12
S000716,Gladys,Spellman,1918-03-01
S000717,Brent,Spence,1874-12-24
S000718,Floyd,Spence,1928-04-09
S000739,William,Spong,1920-09-29
S000749,John,Spratt,1942-11-01
S000756,William,Springer,1909-04-12
S000762,Fernand,St. Germain,1928-01-09
S000764,Katharine,St. George,1894-07-12
S000769,William,St. Onge,1914-10-09
S000770,Deborah,Stabenow,1950-04-29
S000772,Edward,Stack,1910-04-29
S000775,Neil,Staebler,1905-07-11
S000776,Robert,Stafford,1913-08-08
S000778,Harley,Staggers,1907-08-03
S000779,Harley,Staggers,1951-02-22
S000782,Lynn,Stalbaum,1920-05-15
S000785,Richard,Stallings,1940-10-07
S000795,Arlan,Stangeland,1930-02-08
S000803,James,Stanton,1932-02-27
S000804,John,Stanton,1924-02-20
S000810,Fortney,Stark,1931-11-11
S000818,David,Staton,1940-02-11
S000822,Clifford,Stearns,1941-04-16
S000829,Thomas,Steed,1904-03-02
S000836,Robert,Steele,1938-11-03
S000841,Alan,Steelman,1942-03-15
S000844,Newton,Steers,1917-01-13
S000846,Sam,Steiger,1929-03-10
S000847,William,Steiger,1938-05-15
S000851,Charles,Stenholm,1938-10-26
S000852,John,Stennis,1901-08-03
S000860,Robert,Stephens,1913-08-14
S000888,Theodore,Stevens,1923-11-18
S000890,Adlai,Stevenson,1930-10-10
S000902,Bennett,Stewart,1912-08-06
S000907,Donald,Stewart,1940-02-08
S000928,K.,Stinson,1930-04-20
S000929,Victoria,Spartz,1978-10-06
S000935,David,Stockman,1946-11-10
S000937,Steve,Stockman,1956-11-14
S000948,Louis,Stokes,1925-02-23
S000962,Richard,Stone,1928-09-22
S000991,Michael,Strang,1929-06-17
S000997,Samuel,Stratton,1916-09-27
S001004,Ted,Strickland,1941-08-04
S001037,Frank,Stubblefield,1907-04-05
S001039,Williamson,Stuckey,1935-05-25
S001040,Gerry,Studds,1937-05-12
S001044,Robert,Stump,1927-04-04
S001045,Bart,Stupak,1952-02-29
S001057,Leonor,Sullivan,1902-08-21
S001075,Donald,Sundquist,1936-05-15
S001077,Fofó,Sunia,1937-03-13
S001078,John,Sununu,1964-09-10
S001101,David,Sweeney,1955-09-15
S001103,Robert,Sweeney,1924-11-04
S001113,Richard,Swett,1957-05-01
S001115,Allan,Swift,1935-09-12
S001122,Patrick,Swindall,1950-10-18
S001134,James,Symington,1927-09-29
S001135,Michelle,Steel,1955-06-21
S001136,William,Symington,1901-06-26
S001138,Steven,Symms,1938-04-23
S001139,Michael,Synar,1950-10-17
S001141,Jefferson,Sessions,1946-12-24
S001142,Gordon,Smith,1952-05-25
S001143,Mark,Souder,1950-07-18
S001144,Christopher,Shays,1945-10-18
S001145,Janice,Schakowsky,1944-05-26
S001146,Don,Sherwood,1941-03-05
S001147,Clifford,Shows,1947-01-26
S001148,Michael,Simpson,1950-09-08
S001149,John,Sweeney,1955-08-09
S001150,Adam,Schiff,1960-06-22
S001151,Edward,Schrock,1941-04-06
S001152,Robert,Simmons,1943-02-11
S001153,Hilda,Solis,1957-10-20
S001154,William,Shuster,1961-01-10
S001155,John,Sullivan,1965-01-01
S001156,Linda,Sánchez,1969-01-28
S001157,David,Scott,1945-06-27
S001158,John,Salazar,1953-07-21
S001159,Marilyn,Strickland,1962-09-25
S001160,Michael,Sodrel,1945-12-17
S001161,John,Schwarz,1937-11-15
S001162,Allyson,Schwartz,1948-10-03
S001163,Kenneth,Salazar,1955-03-02
S001164,Jean,Schmidt,1951-11-29
S001165,Albio,Sires,1951-01-26
S001166,Shelley,Sekula Gibbs,1953-06-22
S001167,William,Sali,1954-02-17
S001168,John,Sarbanes,1962-05-22
S001169,Joe,Sestak,1951-12-10
S001170,Carol,Shea-Porter,1952-12-02
S001171,Heath,Shuler,1971-12-31
S001172,Adrian,Smith,1970-12-19
S001173,Zack,Space,1961-01-27
S001174,Betty,Sutton,1963-07-31
S001175,Karen,Speier,1950-05-14
S001176,Steve,Scalise,1965-10-06
S001177,Gregorio,Sablan,1955-01-19
S001178,Mark,Schauer,1961-10-02
S001179,Aaron,Schock,1981-05-28
S001180,Kurt,Schrader,1951-10-19
S001181,Jeanne,Shaheen,1947-01-28
S001182,Bobby,Schilling,1964-01-23
S001183,David,Schweikert,1962-03-03
S001184,Tim,Scott,1965-09-19
S001185,Terri,Sewell,1965-01-01
S001186,Steve,Southerland,1965-10-10
S001187,Steve,Stivers,1965-03-24
S001188,Marlin,Stutzman,1976-08-31
S001189,Austin,Scott,1969-12-10
S001190,Brad,Schneider,1961-08-20
S001191,Kyrsten,Sinema,1976-07-12
S001192,Chris,Stewart,1960-07-15
S001193,Eric,Swalwell,1980-11-16
S001194,Brian,Schatz,1972-10-20
S001195,Jason,Smith,1980-06-16
S001196,Elise,Stefanik,1984-07-02
S001197,Benjamin,Sasse,1972-02-22
S001198,Daniel,Sullivan,1964-11-13
S001199,Lloyd,Smucker,1964-01-23
S001200,Darren,Soto,1978-02-25
S001201,Thomas,Suozzi,1962-08-31
S001202,Luther,Strange,1953-03-01
S001203,Tina,Smith,1958-03-04
S001204,Michael,San Nicolas,1981-01-30
S001205,Mary,Scanlon,1959-08-30
S001206,Donna,Shalala,1941-02-14
S001207,Mikie,Sherrill,1972-01-19
S001208,Elissa,Slotkin,1976-07-10
S001209,Abigail,Spanberger,1979-08-07
S001210,Ross,Spano,1966-07-16
S001211,Greg,Stanton,1970-03-08
S001212,Peter,Stauber,1966-05-10
S001213,Bryan,Steil,1981-03-03
S001214,W. ,Steube,1978-05-19
S001215,Haley,Stevens,1983-06-24
S001216,Kim,Schrier,1968-08-23
S001217,Richard,Scott,1952-12-01
S001218,Melanie,Stansbury,1979-01-31
S001219,Joseph,Sempolinski,1983-02-10
S001220,Dale,Strong,1970-05-08
S001221,Hillary,Scholten,1982-02-22
S001222,George,Santos,1988-07-22
S001223,Emilia,Sykes,1986-01-04
S001224,Keith,Self,1953-03-20
S001225,Eric,Sorensen,1976-03-18
S001226,Andrea,Salinas,1969-12-06
S001227,Eric,Schmitt,1975-06-20
T000001,John,Taber,1880-05-05
T000010,Robert,Taft,1917-02-26
T000022,Burt,Talcott,1920-02-22
T000024,James,Talent,1956-10-18
T000034,Robert,Tallon,1946-08-08
T000035,Herman,Talmadge,1913-08-09
T000038,John,Tanner,1944-09-22
